organism,taxlevel,Min,Max,Mean,Se,top,metrics,iteration_count,matchtype
Prasinoderma,genus,1.00307765196496,1.12041545808729,1.03227355163988,0.0295626970935184,4,phi,39,"Only SMAG, not V9"
Prasinoderma,genus,1.02962205576793,1.11020968906689,1.05359748887251,0.0379148041621292,4,phi,4,"Only V9, not SMAG"
Prasinoderma,genus,1.00440229961374,1.22715473771041,1.05039577345618,0.0537686781184813,5,phi,32,None.
Prasinoderma,genus,1.00284459919296,1.0827995229035,1.02004433700927,0.0173047695732456,5,phi,39,"Only SMAG, not V9"
Prasinoderma,genus,1.0281702064115,1.1766184980645,1.07752407878635,0.0493783174538023,5,phi,7,"Only V9, not SMAG"
Prasinoderma,genus,1.00407738805092,1.11584551547098,1.02907202981505,0.0267794305088045,6,phi,31,None.
Prasinoderma,genus,1.00123268667851,1.03237986673943,1.01271466445338,0.00980065155556933,6,phi,39,"Only SMAG, not V9"
Prasinoderma,genus,1.01295560019319,1.10329276627529,1.05072625090465,0.0272696213037146,6,phi,8,"Only V9, not SMAG"
Prasinoderma,genus,1.00264728900713,1.09261029079296,1.02153061151252,0.0199721766631911,7,phi,36,None.
Prasinoderma,genus,1.00088561590601,1.0244145889077,1.0080687297038,0.00637583679849859,7,phi,39,"Only SMAG, not V9"
Prasinoderma,genus,1.01365718734348,1.08316086667921,1.03934512278251,0.0381333638682623,7,phi,3,"Only V9, not SMAG"
Prasinoderma,genus,1.00190981444691,1.06853459564809,1.0164315453632,0.0147302086463149,8,phi,39,None.
Prasinoderma,genus,1.00023848179564,1.02134787953093,1.005428469347,0.00525535497387714,8,phi,39,"Only SMAG, not V9"
Prasinoderma,genus,1.00079693803691,1.03402246874884,1.01049072511064,0.00759715805747675,9,phi,39,None.
Prasinoderma,genus,0.999306844579243,1.0187176653475,1.00371747787978,0.00403308053752715,9,phi,39,"Only SMAG, not V9"
Prasinoderma,taxogroup_middle,1.00264766449246,1.07753603332508,1.02190992386816,0.0189328862089425,10,phi,39,None.
Prasinoderma,taxogroup_middle,1.00006658855273,1.0220923830056,1.00840396464795,0.00649436871240345,10,phi,39,"Only SMAG, not V9"
Prasinoderma,taxogroup_middle,1.0356470066922,1.81349306437491,1.34427931097803,0.222779167402868,1,phi,39,None.
Prasinoderma,taxogroup_middle,1.04056751220787,1.23065829322875,1.14574461319208,0.0466199459279949,1,phi,39,"Only SMAG, not V9"
Prasinoderma,taxogroup_middle,1.02793502057867,1.60005304526341,1.25682673536534,0.169836121264183,2,phi,35,None.
Prasinoderma,taxogroup_middle,1.02244060377433,1.18264369285514,1.10125407651481,0.0441046363335011,2,phi,39,"Only SMAG, not V9"
Prasinoderma,taxogroup_middle,1.0403139599251,1.16633361763841,1.084984864998,0.0559194029428812,2,phi,4,"Only V9, not SMAG"
Prasinoderma,taxogroup_middle,1.02163357931511,1.56145668619785,1.19564750938008,0.141551934839241,3,phi,36,None.
Prasinoderma,taxogroup_middle,1.00669237151139,1.13637427579444,1.07491331896824,0.0392637912288041,3,phi,39,"Only SMAG, not V9"
Prasinoderma,taxogroup_middle,1.03055436981015,1.05145959624083,1.04078427794312,0.0104597282799624,3,phi,3,"Only V9, not SMAG"
Prasinoderma,taxogroup_middle,1.01627074693746,1.4649081070816,1.15700262775457,0.1261980711945,4,phi,36,None.
Prasinoderma,taxogroup_middle,1.00502908417296,1.12845557726804,1.06002511880128,0.0351450703737217,4,phi,39,"Only SMAG, not V9"
Prasinoderma,taxogroup_middle,1.03661621670864,1.06885238996363,1.05611279067399,0.017147455980626,4,phi,3,"Only V9, not SMAG"
Prasinoderma,taxogroup_middle,1.01106303974374,1.34415624257028,1.10979116928842,0.0962483409099991,5,phi,34,None.
Prasinoderma,taxogroup_middle,1.0040348946352,1.12041545808729,1.04351538280758,0.029535663700896,5,phi,39,"Only SMAG, not V9"
Prasinoderma,taxogroup_middle,1.02962205576793,1.1766184980645,1.10738159910587,0.0605330211589033,5,phi,5,"Only V9, not SMAG"
Prasinoderma,taxogroup_middle,1.00590536755402,1.22715473771041,1.07053570488673,0.0602434098761642,6,phi,31,None.
Prasinoderma,taxogroup_middle,1.00307765196496,1.0827995229035,1.02884243664316,0.0208078846387246,6,phi,39,"Only SMAG, not V9"
Prasinoderma,taxogroup_middle,1.0369218676473,1.11831431807114,1.08241468985573,0.0286485213019523,6,phi,8,"Only V9, not SMAG"
Prasinoderma,taxogroup_middle,1.00564812104878,1.16012376261511,1.05158556180409,0.0405338088847059,7,phi,31,None.
Prasinoderma,taxogroup_middle,1.00284459919296,1.05674159171706,1.01897609522651,0.0139609706213164,7,phi,39,"Only SMAG, not V9"
Prasinoderma,taxogroup_middle,1.01295560019319,1.11020968906689,1.05750629389601,0.041318633934773,7,phi,8,"Only V9, not SMAG"
Prasinoderma,taxogroup_middle,1.0039312856639,1.11584551547098,1.03617376073866,0.0289262889713702,8,phi,36,None.
Prasinoderma,taxogroup_middle,1.00177306567262,1.03519243102399,1.01330534851361,0.0096687563464989,8,phi,39,"Only SMAG, not V9"
Prasinoderma,taxogroup_middle,1.02121731432485,1.05220827334158,1.04092243745975,0.0171252206870848,8,phi,3,"Only V9, not SMAG"
Prasinoderma,taxogroup_middle,1.00284926819654,1.08727383836433,1.0252609150571,0.0210244117295398,9,phi,35,None.
Prasinoderma,taxogroup_middle,1.00023848179564,1.03273988558576,1.01077818883778,0.00891213475520055,9,phi,39,"Only SMAG, not V9"
Prasinoderma,taxogroup_middle,1.01365718734348,1.08316086667921,1.05009590292152,0.0298576977951481,9,phi,4,"Only V9, not SMAG"
Pseudo-nitzschia,genus,1.05179898700441,1.67292838367709,1.30460801394398,0.16100173533274,10,phi,39,None.
Pseudo-nitzschia,genus,1.09312727666248,1.18165149230766,1.12675521698243,0.0174129524636004,10,phi,39,"Only SMAG, not V9"
Pseudo-nitzschia,genus,1.08543410506068,2.18002385588882,1.50940598727341,0.268256209568359,1,phi,39,None.
Pseudo-nitzschia,genus,1.12772284490461,1.36654068885131,1.22657541038998,0.0408424619206951,1,phi,39,"Only SMAG, not V9"
Pseudo-nitzschia,genus,1.08511791391905,1.98508329236768,1.4488396060701,0.23309793944877,2,phi,39,None.
Pseudo-nitzschia,genus,1.12428803612289,1.33447234987834,1.19851054788983,0.0322946822653315,2,phi,39,"Only SMAG, not V9"
Pseudo-nitzschia,genus,1.08151494606061,1.89994947156376,1.41402075928534,0.214920481297886,3,phi,39,None.
Pseudo-nitzschia,genus,1.10981840341791,1.24163171873485,1.17609600965878,0.0239958161883144,3,phi,39,"Only SMAG, not V9"
Pseudo-nitzschia,genus,1.07976555327679,1.88581611188994,1.3920940000967,0.203201002959633,4,phi,39,None.
Pseudo-nitzschia,genus,1.10645023649069,1.21114158985367,1.16404310217131,0.0212092240436344,4,phi,39,"Only SMAG, not V9"
Pseudo-nitzschia,genus,1.06783333905612,1.81492985810434,1.37197677755146,0.191597462477799,5,phi,39,None.
Pseudo-nitzschia,genus,1.10234131670593,1.20499729969283,1.15491696256692,0.0196263683349539,5,phi,39,"Only SMAG, not V9"
Pseudo-nitzschia,genus,1.06507414048093,1.79563942697655,1.35594789751528,0.183640210287693,6,phi,39,None.
Pseudo-nitzschia,genus,1.10106466676008,1.19385813953213,1.14885314094886,0.0183505944822257,6,phi,39,"Only SMAG, not V9"
Pseudo-nitzschia,genus,1.06216769409549,1.77099553989986,1.34122338225338,0.176823760787432,7,phi,39,None.
Pseudo-nitzschia,genus,1.0995579512078,1.1869610822703,1.14047943568806,0.0197600396275801,7,phi,39,"Only SMAG, not V9"
Pseudo-nitzschia,genus,1.05499908062015,1.7558113759753,1.32748350566952,0.171471842485174,8,phi,39,None.
Pseudo-nitzschia,genus,1.09602599095902,1.18193481445696,1.13564451777801,0.0193532956010018,8,phi,39,"Only SMAG, not V9"
Pseudo-nitzschia,genus,1.05494214920797,1.67872680413879,1.31648771246705,0.16691972299929,9,phi,39,None.
Pseudo-nitzschia,genus,1.09594349355059,1.1817446459208,1.13086028636492,0.0175529257163605,9,phi,39,"Only SMAG, not V9"
Pseudo-nitzschia,taxogroup_middle,1.08976002600444,1.96700994504901,1.45537766016116,0.229073315899925,10,phi,39,None.
Pseudo-nitzschia,taxogroup_middle,1.13677495325169,1.23312231377637,1.19696339183139,0.0196383820987634,10,phi,39,"Only SMAG, not V9"
Pseudo-nitzschia,taxogroup_middle,1.11909764781816,2.3646719788989,1.60731592085063,0.306714684761618,1,phi,39,None.
Pseudo-nitzschia,taxogroup_middle,1.17491006792217,1.36654068885131,1.26565358171835,0.0365523763440827,1,phi,39,"Only SMAG, not V9"
Pseudo-nitzschia,taxogroup_middle,1.1187353829926,2.222423946552,1.55654491496909,0.278708007891572,2,phi,39,None.
Pseudo-nitzschia,taxogroup_middle,1.16879515380902,1.33447234987834,1.24345460660829,0.0281606586973591,2,phi,39,"Only SMAG, not V9"
Pseudo-nitzschia,taxogroup_middle,1.11144156473348,2.0852167388048,1.53044901139145,0.265381448521586,3,phi,39,None.
Pseudo-nitzschia,taxogroup_middle,1.16152692708524,1.27672949692838,1.2314364490614,0.0238422148930914,3,phi,39,"Only SMAG, not V9"
Pseudo-nitzschia,taxogroup_middle,1.11035349950342,2.05501451879274,1.51404112238678,0.258128083994793,4,phi,39,None.
Pseudo-nitzschia,taxogroup_middle,1.15673296475058,1.27358094784361,1.22267690247252,0.0234841146613111,4,phi,39,"Only SMAG, not V9"
Pseudo-nitzschia,taxogroup_middle,1.10354618715293,2.03336783804615,1.50121002324298,0.252440282025195,5,phi,39,None.
Pseudo-nitzschia,taxogroup_middle,1.15608538566083,1.25549929911646,1.21675116375352,0.0211705390599675,5,phi,39,"Only SMAG, not V9"
Pseudo-nitzschia,taxogroup_middle,1.10208234540296,2.02011525299433,1.49010969622837,0.246743696242194,6,phi,39,None.
Pseudo-nitzschia,taxogroup_middle,1.15352519256647,1.24911869015935,1.21185273261334,0.0202310438922128,6,phi,39,"Only SMAG, not V9"
Pseudo-nitzschia,taxogroup_middle,1.09273142858431,1.98210208943451,1.48024175853151,0.241782698796194,7,phi,39,None.
Pseudo-nitzschia,taxogroup_middle,1.14632428223025,1.24445079140091,1.20795143275022,0.0200797985305779,7,phi,39,"Only SMAG, not V9"
Pseudo-nitzschia,taxogroup_middle,1.09196539100747,1.97729361186796,1.47112389583921,0.237318139697,8,phi,39,None.
Pseudo-nitzschia,taxogroup_middle,1.14327198940534,1.23966452368372,1.20396302702935,0.0200675156215089,8,phi,39,"Only SMAG, not V9"
Pseudo-nitzschia,taxogroup_middle,1.09122713203634,1.97369990548308,1.46226079872591,0.232376133674629,9,phi,39,None.
Pseudo-nitzschia,taxogroup_middle,1.14050978198967,1.2379086518705,1.20081744111825,0.0196762734703697,9,phi,39,"Only SMAG, not V9"
Pycnococcus,genus,0.86845573103829,0.895296063481503,0.877588107067441,0.00828953255786619,10,phi,9,Both
Pycnococcus,genus,0.996841767616993,1.00349819423644,0.999897049504035,0.00193366055343136,10,phi,9,None.
Pycnococcus,genus,1.0206603700491,1.79220009821476,1.26101002583071,0.186397391954926,1,phi,29,None.
Pycnococcus,genus,1.00205710840654,1.2311911756456,1.0830887170774,0.0644753464012462,1,phi,39,"Only SMAG, not V9"
Pycnococcus,genus,1.01207101980573,1.18187734209851,1.08402256665184,0.0461719469058331,1,phi,16,"Only V9, not SMAG"
Pycnococcus,genus,1.00230167335713,1.44261801949339,1.12011129162476,0.123897142686559,2,phi,35,None.
Pycnococcus,genus,1.00108534559294,1.13829488911506,1.04323533772935,0.0433026644204173,2,phi,39,"Only SMAG, not V9"
Pycnococcus,genus,1.01757074566801,1.14248955241851,1.06272784364686,0.0370563365298428,2,phi,12,"Only V9, not SMAG"
Pycnococcus,genus,1.00006401283787,1.26877647876994,1.05544103324652,0.0708949581092453,3,phi,32,None.
Pycnococcus,genus,1.00029964273065,1.10180943628959,1.01734010801397,0.0256592813473364,3,phi,39,"Only SMAG, not V9"
Pycnococcus,genus,1.00857943257848,1.12087963211502,1.07028216125888,0.0318891397605614,3,phi,12,"Only V9, not SMAG"
Pycnococcus,genus,0.999805090843776,1.10632289951203,1.02258012994058,0.0226866116274645,4,phi,37,None.
Pycnococcus,genus,0.997862970500412,1.02311172931026,1.00641745075389,0.00648179586099241,4,phi,39,"Only SMAG, not V9"
Pycnococcus,genus,1.00518446602104,1.11866071242191,1.06485727568775,0.0421171659619499,4,phi,8,"Only V9, not SMAG"
Pycnococcus,genus,0.999627147924872,1.06588205446853,1.01344335575604,0.0136680170905207,5,phi,38,None.
Pycnococcus,genus,0.997233262599991,1.01091911700283,1.00292509770022,0.00370624475781364,5,phi,39,"Only SMAG, not V9"
Pycnococcus,genus,1.00573135912224,1.05096207498383,1.0291981342493,0.0145584527779848,5,phi,5,"Only V9, not SMAG"
Pycnococcus,genus,0.871366461925757,0.871366461925757,0.871366461925757,,6,phi,1,Both
Pycnococcus,genus,0.997162192972216,1.03296772927451,1.00852975204612,0.00843695229421611,6,phi,39,None.
Pycnococcus,genus,0.994463145080658,1.0063827842053,1.00059771047193,0.00220913439840378,6,phi,38,"Only SMAG, not V9"
Pycnococcus,genus,1.01388716151994,1.01388716151994,1.01388716151994,,6,phi,1,"Only V9, not SMAG"
Pycnococcus,genus,0.883840611064543,0.893034661240904,0.887383624582328,0.00494625725503089,7,phi,3,Both
Pycnococcus,genus,0.995763739377718,1.02539156327502,1.00407564520198,0.00459604589110345,7,phi,38,None.
Pycnococcus,genus,0.993758415202861,1.00302086495548,0.999319486062736,0.00228906596601821,7,phi,35,"Only SMAG, not V9"
Pycnococcus,genus,0.873514340369252,0.915980277362818,0.888350095656388,0.0133906363090345,8,phi,10,Both
Pycnococcus,genus,0.993827630017081,1.01295635851939,1.00168867729554,0.00322862283554953,8,phi,35,None.
Pycnococcus,genus,0.995258788073449,1.00103422046625,0.998139953157401,0.00168605136205575,8,phi,25,"Only SMAG, not V9"
Pycnococcus,genus,0.865221859407465,0.905515585156453,0.886701085270988,0.0113636464641979,9,phi,16,Both
Pycnococcus,genus,0.989814862344701,1.00822760758944,0.999723535712484,0.00336972937432514,9,phi,25,None.
Pycnococcus,genus,0.992628499982031,0.999149997106405,0.996726241804762,0.00220463131075978,9,phi,9,"Only SMAG, not V9"
Pycnococcus,taxogroup_middle,0.86845573103829,0.905515585156453,0.885864661452893,0.0120356122520061,10,phi,17,Both
Pycnococcus,taxogroup_middle,0.989814862344701,1.00822760758944,0.999244322886511,0.00316908985749722,10,phi,21,None.
Pycnococcus,taxogroup_middle,0.996796142201887,0.998773877779205,0.997965989132677,0.000916823996915046,10,phi,4,"Only SMAG, not V9"
Pycnococcus,taxogroup_middle,1.0206603700491,1.79922460713859,1.28092375765222,0.194719498726351,1,phi,31,None.
Pycnococcus,taxogroup_middle,1.00205710840654,1.2311911756456,1.09681128361615,0.0649831521074973,1,phi,39,"Only SMAG, not V9"
Pycnococcus,taxogroup_middle,1.01244846480457,1.18187734209851,1.0835510704693,0.0437201417494556,1,phi,12,"Only V9, not SMAG"
Pycnococcus,taxogroup_middle,1.00858700225721,1.44261801949339,1.13341270346427,0.122404325682478,2,phi,34,None.
Pycnococcus,taxogroup_middle,1.00205076604005,1.19012178043115,1.05054201666707,0.0488965990655017,2,phi,39,"Only SMAG, not V9"
Pycnococcus,taxogroup_middle,1.01207101980573,1.15694242302598,1.0694608451566,0.0445534946027938,2,phi,13,"Only V9, not SMAG"
Pycnococcus,taxogroup_middle,1.00230167335713,1.26877647876994,1.06080977503368,0.0704761263107791,3,phi,32,None.
Pycnococcus,taxogroup_middle,1.00055790453833,1.10180943628959,1.02096177157445,0.0274200975050678,3,phi,39,"Only SMAG, not V9"
Pycnococcus,taxogroup_middle,1.00938748924068,1.12988553200539,1.07356650603902,0.0326817726907881,3,phi,12,"Only V9, not SMAG"
Pycnococcus,taxogroup_middle,1.00006401283787,1.10632289951203,1.02504943017805,0.0241388276795654,4,phi,36,None.
Pycnococcus,taxogroup_middle,0.997862970500412,1.02807804922482,1.00717790634415,0.00696816223994409,4,phi,39,"Only SMAG, not V9"
Pycnococcus,taxogroup_middle,1.00518446602104,1.11866071242191,1.06717982261338,0.038506721732161,4,phi,9,"Only V9, not SMAG"
Pycnococcus,taxogroup_middle,0.999805090843776,1.07372620475472,1.01538804738923,0.0155230418575052,5,phi,38,None.
Pycnococcus,taxogroup_middle,0.997233262599991,1.02114140329977,1.0038956031936,0.00454830583910433,5,phi,39,"Only SMAG, not V9"
Pycnococcus,taxogroup_middle,1.00573135912224,1.05096207498383,1.02776459366037,0.0148874422158137,5,phi,7,"Only V9, not SMAG"
Pycnococcus,taxogroup_middle,0.871366461925757,0.871366461925757,0.871366461925757,,6,phi,1,Both
Pycnococcus,taxogroup_middle,0.998556581459793,1.05352775074714,1.01020536788313,0.00997417305992149,6,phi,39,None.
Pycnococcus,taxogroup_middle,0.997316494931227,1.01020892693132,1.00173591772555,0.00257435517473091,6,phi,38,"Only SMAG, not V9"
Pycnococcus,taxogroup_middle,1.01388716151994,1.01388716151994,1.01388716151994,,6,phi,1,"Only V9, not SMAG"
Pycnococcus,taxogroup_middle,0.893034661240904,0.893034661240904,0.893034661240904,,7,phi,1,Both
Pycnococcus,taxogroup_middle,0.997162192972216,1.02643600870769,1.00561515297338,0.00561171306904852,7,phi,38,None.
Pycnococcus,taxogroup_middle,0.994463145080658,1.00318558155371,0.999994963840045,0.0021246839316221,7,phi,37,"Only SMAG, not V9"
Pycnococcus,taxogroup_middle,0.883840611064543,0.900231451495691,0.892358814032819,0.00902670323561761,8,phi,4,Both
Pycnococcus,taxogroup_middle,0.993827630017081,1.01295635851939,1.00292807298678,0.00389928846810907,8,phi,37,None.
Pycnococcus,taxogroup_middle,0.993758415202861,1.00238176120777,0.998813477826487,0.00208393534820115,8,phi,33,"Only SMAG, not V9"
Pycnococcus,taxogroup_middle,0.865221859407465,0.915980277362818,0.883113949752353,0.0122651615550182,9,phi,12,Both
Pycnococcus,taxogroup_middle,0.992023395236196,1.00927287531891,1.00118435126208,0.00305785024560463,9,phi,33,None.
Pycnococcus,taxogroup_middle,0.992628499982031,1.00103422046625,0.997693011780379,0.0021443756660712,9,phi,21,"Only SMAG, not V9"
Sister_Pelagomonas,genus,1.03400372373999,1.89092058358169,1.26344122714994,0.192708619087658,1,phi,27,None.
Sister_Pelagomonas,genus,1.00027529484618,1.19756084330439,1.06994596191351,0.0529040384872674,1,phi,39,"Only SMAG, not V9"
Sister_Pelagomonas,genus,1.01519370245326,1.19170757149274,1.09428397454674,0.0516554686389179,1,phi,12,"Only V9, not SMAG"
Sister_Pelagomonas,genus,1.00402364144341,1.48712816293799,1.09237974622061,0.10832324700085,2,phi,21,None.
Sister_Pelagomonas,genus,1.00021670891372,1.17372700789632,1.02388440877597,0.0300252035793956,2,phi,39,"Only SMAG, not V9"
Sister_Pelagomonas,genus,1.02542813004377,1.14407707060618,1.06849098589116,0.0392660615243567,2,phi,18,"Only V9, not SMAG"
Sister_Pelagomonas,genus,1.00267980619109,1.13487653792223,1.03700692578892,0.0370010473025597,3,phi,33,None.
Sister_Pelagomonas,genus,0.994071551789639,1.03544570742892,1.00864979961189,0.00984688346928317,3,phi,39,"Only SMAG, not V9"
Sister_Pelagomonas,genus,1.03288104228334,1.08522443425344,1.06340444252932,0.0172132711567763,3,phi,6,"Only V9, not SMAG"
Sister_Pelagomonas,genus,0.86845573103829,0.883393586337712,0.875924658688001,0.0105626587786047,4,phi,2,Both
Sister_Pelagomonas,genus,0.998410447838699,1.07323959654778,1.01687806478281,0.016733727956901,4,phi,36,None.
Sister_Pelagomonas,genus,0.998518503338942,1.01701493820472,1.00240190057392,0.00422256508603404,4,phi,37,"Only SMAG, not V9"
Sister_Pelagomonas,genus,1.0359307821043,1.08587892398612,1.06346541265361,0.0253648105825012,4,phi,3,"Only V9, not SMAG"
Sister_Pelagomonas,genus,0.8792191617365,0.883668686171573,0.881443923954037,0.00314628890109533,5,phi,2,Both
Sister_Pelagomonas,genus,0.997777292748342,1.06736814354737,1.0092366212427,0.0119702999831831,5,phi,37,None.
Sister_Pelagomonas,genus,0.995294886950941,1.01306604958124,1.0001888900423,0.00294513813015023,5,phi,35,"Only SMAG, not V9"
Sister_Pelagomonas,genus,0.875992775128507,0.895296063481503,0.883863125946691,0.00763512622781351,6,phi,7,Both
Sister_Pelagomonas,genus,0.994975414236517,1.01391467932013,1.00388583643579,0.00467169318605324,6,phi,35,None.
Sister_Pelagomonas,genus,0.994750609643423,1.00392962193612,0.999047647481922,0.00200478304516268,6,phi,28,"Only SMAG, not V9"
Sister_Pelagomonas,genus,0.868770111397527,0.915980277362818,0.888218601100482,0.0128237022530645,7,phi,18,Both
Sister_Pelagomonas,genus,0.994065858014659,1.01088762550869,1.00159967312088,0.00425743203373381,7,phi,28,None.
Sister_Pelagomonas,genus,0.993435730449329,0.999078594823842,0.997342724816397,0.0016292630761221,7,phi,10,"Only SMAG, not V9"
Sister_Pelagomonas,genus,0.865221859407465,0.900231451495691,0.881281475345981,0.0116172996344008,8,phi,10,Both
Sister_Pelagomonas,genus,0.995682041459456,1.00547666082223,1.00011911763128,0.00363556295145805,8,phi,10,None.
Sister_Pelagomonas,taxogroup_middle,1.03164086962908,1.34914436008838,1.14400963427031,0.0835142471487162,10,phi,37,None.
Sister_Pelagomonas,taxogroup_middle,1.02251887612947,1.09799719086473,1.05209570506793,0.0182311908572239,10,phi,39,"Only SMAG, not V9"
Sister_Pelagomonas,taxogroup_middle,1.0677542127794,1.08543675833807,1.07659548555874,0.0125034478731756,10,phi,2,"Only V9, not SMAG"
Sister_Pelagomonas,taxogroup_middle,1.09472306765593,1.89692990784008,1.49990673549938,0.241371870373243,1,phi,39,None.
Sister_Pelagomonas,taxogroup_middle,1.09222899323671,1.30799907413344,1.1839943329402,0.0460603451745861,1,phi,39,"Only SMAG, not V9"
Sister_Pelagomonas,taxogroup_middle,1.07927575526016,1.83569809729108,1.39378700902608,0.187017293613156,2,phi,39,None.
Sister_Pelagomonas,taxogroup_middle,1.06420637188352,1.21476218478306,1.14819950586583,0.0343358952815142,2,phi,39,"Only SMAG, not V9"
Sister_Pelagomonas,taxogroup_middle,1.06701784478187,1.64617470412413,1.33676248278812,0.153117214798123,3,phi,39,None.
Sister_Pelagomonas,taxogroup_middle,1.06171945923509,1.20950560472671,1.13127934660287,0.0340787517192992,3,phi,39,"Only SMAG, not V9"
Sister_Pelagomonas,taxogroup_middle,1.05504106793248,1.63543592459187,1.29023097412393,0.143347394264621,4,phi,39,None.
Sister_Pelagomonas,taxogroup_middle,1.04161239180893,1.18438845017079,1.11053023166478,0.0307708177857206,4,phi,39,"Only SMAG, not V9"
Sister_Pelagomonas,taxogroup_middle,1.05317103022466,1.49568137714899,1.25036406377901,0.12500863051555,5,phi,39,None.
Sister_Pelagomonas,taxogroup_middle,1.03823014481362,1.14816088272348,1.09410531944276,0.0285364492159611,5,phi,39,"Only SMAG, not V9"
Sister_Pelagomonas,taxogroup_middle,1.05272244004867,1.41842871290886,1.21872657998251,0.111182811402597,6,phi,39,None.
Sister_Pelagomonas,taxogroup_middle,1.03641870097927,1.13909515098558,1.0857806077744,0.0258125172212929,6,phi,39,"Only SMAG, not V9"
Sister_Pelagomonas,taxogroup_middle,1.04801240845151,1.41685207578071,1.2043272868764,0.10872963627453,7,phi,38,None.
Sister_Pelagomonas,taxogroup_middle,1.03083061105968,1.12538582384514,1.0757706748205,0.0229760224885115,7,phi,39,"Only SMAG, not V9"
Sister_Pelagomonas,taxogroup_middle,1.04936478349057,1.04936478349057,1.04936478349057,,7,phi,1,"Only V9, not SMAG"
Sister_Pelagomonas,taxogroup_middle,1.041629466409,1.39021263628572,1.18092818908821,0.104244138097908,8,phi,38,None.
Sister_Pelagomonas,taxogroup_middle,1.02743035863286,1.11104502593764,1.06610156450227,0.0214444971134793,8,phi,39,"Only SMAG, not V9"
Sister_Pelagomonas,taxogroup_middle,1.19170757149274,1.19170757149274,1.19170757149274,,8,phi,1,"Only V9, not SMAG"
Sister_Pelagomonas,taxogroup_middle,1.03514085499779,1.36357732709442,1.16109053426798,0.0884976920333534,9,phi,37,None.
Sister_Pelagomonas,taxogroup_middle,1.02443864671622,1.10699683162557,1.06008316867109,0.0202948369441794,9,phi,39,"Only SMAG, not V9"
Sister_Pelagomonas,taxogroup_middle,1.05461036247826,1.10480476786745,1.07970756517285,0.0354928044283229,9,phi,2,"Only V9, not SMAG"
Skeletonema,genus,1.00888157412313,1.32342386355599,1.05933255065961,0.0520576168823717,10,phi,39,None.
Skeletonema,genus,1.00550720205739,1.08370332207425,1.02360214898125,0.0150502251458782,10,phi,39,"Only SMAG, not V9"
Skeletonema,genus,1.01230680751686,1.11305361764709,1.05057326639235,0.0327394848622536,10,phi,7,"Only V9, not SMAG"
Skeletonema,genus,1.07306878839414,1.99763620652788,1.3844700330177,0.227338944704819,1,phi,39,None.
Skeletonema,genus,1.07704316061006,1.24145575216079,1.15587559004623,0.0443514465573871,1,phi,39,"Only SMAG, not V9"
Skeletonema,genus,1.05238127569241,1.77657618958105,1.30220642348072,0.1707443759221,2,phi,39,None.
Skeletonema,genus,1.06327511321133,1.20850237797458,1.12798767504635,0.0369496815056959,2,phi,39,"Only SMAG, not V9"
Skeletonema,genus,1.03657600737383,1.58821515916245,1.24342964867628,0.141352734103595,3,phi,39,None.
Skeletonema,genus,1.03555356420463,1.16093681251823,1.09980773126114,0.0284083323537739,3,phi,39,"Only SMAG, not V9"
Skeletonema,genus,1.13032713992256,1.13032713992256,1.13032713992256,,3,phi,1,"Only V9, not SMAG"
Skeletonema,genus,1.0287214930878,1.53205972547736,1.20784495607032,0.127191847371632,4,phi,38,None.
Skeletonema,genus,1.02467048120733,1.13527435129922,1.08133698561898,0.029716118695762,4,phi,39,"Only SMAG, not V9"
Skeletonema,genus,1.04070116362179,1.17354343280075,1.10246075965065,0.0524846899650935,4,phi,4,"Only V9, not SMAG"
Skeletonema,genus,1.03259883784101,1.53159777701242,1.17529965124438,0.118969671427508,5,phi,38,None.
Skeletonema,genus,1.0223343555506,1.12733934765343,1.06648473505172,0.029663262869226,5,phi,39,"Only SMAG, not V9"
Skeletonema,genus,1.02088890768401,1.14339773419554,1.07475782328741,0.0387760149275554,5,phi,7,"Only V9, not SMAG"
Skeletonema,genus,1.01703705872634,1.47783866708154,1.14235340892313,0.103195538805865,6,phi,38,None.
Skeletonema,genus,1.02160825390372,1.12373839641796,1.05587097577142,0.0256764780563787,6,phi,39,"Only SMAG, not V9"
Skeletonema,genus,1.02450231931692,1.14598528495294,1.05660479735776,0.0420175497855341,6,phi,6,"Only V9, not SMAG"
Skeletonema,genus,1.0152186862759,1.42612394707466,1.11761400307778,0.0839512251462975,7,phi,38,None.
Skeletonema,genus,1.01520362363061,1.11960829372339,1.045380469675,0.0220349089054948,7,phi,39,"Only SMAG, not V9"
Skeletonema,genus,1.01944641677083,1.09352680023226,1.04242837544463,0.0246544336271294,7,phi,6,"Only V9, not SMAG"
Skeletonema,genus,1.01184466056208,1.41398153240336,1.08638787324579,0.0681499056443728,8,phi,38,None.
Skeletonema,genus,1.01241678623627,1.11076549495713,1.0357750766725,0.0193121897336485,8,phi,39,"Only SMAG, not V9"
Skeletonema,genus,1.02375589036254,1.11310473849033,1.06544823749835,0.0324131302181043,8,phi,9,"Only V9, not SMAG"
Skeletonema,genus,1.00890665342244,1.39111979589014,1.06821921830289,0.060406650230411,9,phi,37,None.
Skeletonema,genus,1.01111311268475,1.08679596613024,1.02887949285723,0.0156404392787785,9,phi,39,"Only SMAG, not V9"
Skeletonema,genus,1.0545324537464,1.11353772211695,1.08623486285968,0.0217479894880638,9,phi,5,"Only V9, not SMAG"
